what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391095017035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095018797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095021418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095029140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095035458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095051184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391095284796
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391095962811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391096013636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391096547499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391096547671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391096549465
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391096549683
